batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,error_category
0,0,39.0,41.0,2.0,0,0.0445935353636741,3.940476179122925,6.551562546519563e-05,1.0020506381988523,0.6790679693222046,excellent
0,1,46.0,41.0,5.0,1,0.0647952109575271,3.611145257949829,9.667281847214326e-05,1.0124130249023438,0.7914366722106934,moderate
0,2,46.0,41.0,5.0,2,0.0670313015580177,3.5596346855163574,0.0001004145233309,1.066871166229248,0.8105905055999756,moderate
0,3,48.0,41.0,7.0,3,0.0547123625874519,3.798205852508545,7.864531653467566e-05,1.0131067037582395,0.7292319536209106,moderate
1,0,53.0,41.0,12.0,4,0.0330822430551052,4.235082626342773,4.6075991122052073e-05,1.0418981313705444,0.5573346614837646,bad
1,1,48.0,41.0,7.0,5,0.0786194056272506,3.372133731842041,0.0001242064754478,1.002538561820984,0.8667879104614258,moderate
1,2,37.0,41.0,4.0,6,0.0351103693246841,4.251445770263672,4.661672574002296e-05,1.0337203741073608,0.5645686388015747,moderate
1,3,46.0,41.0,5.0,7,0.0790363103151321,3.4176416397094727,0.0001198917816509,1.0708822011947632,0.8498390316963196,moderate
2,0,46.0,41.0,5.0,8,0.0459456890821456,4.014066219329834,6.275095802266151e-05,1.025899887084961,0.654799222946167,moderate
2,1,48.0,41.0,7.0,9,0.0666577368974685,3.5623579025268555,0.0001016225651255,1.0127395391464231,0.8116329312324524,moderate
2,2,46.0,41.0,5.0,10,0.0598909296095371,3.7405037879943848,8.482716657454148e-05,1.0550060272216797,0.7524290084838867,moderate
2,3,46.0,41.0,5.0,11,0.0624640583992004,3.65230393409729,9.242344094673172e-05,1.019344687461853,0.7802854776382446,moderate
3,0,46.0,41.0,5.0,12,0.0861268639564514,3.29510498046875,0.0001356006832793,1.0150644779205322,0.8824032545089722,moderate
3,1,45.0,41.0,4.0,13,0.0593197494745254,3.694539785385132,8.885745774023235e-05,1.0040273666381836,0.7691908478736877,moderate
3,2,45.0,41.0,4.0,14,0.0481366105377674,3.959458112716675,6.680484511889517e-05,1.0019590854644775,0.6754875183105469,moderate
3,3,46.0,41.0,5.0,15,0.093301236629486,3.2251710891723633,0.0001482034713262,1.0312471389770508,0.8939339518547058,moderate
4,0,46.0,41.0,5.0,16,0.084134891629219,3.3093395233154297,0.0001337115681963,1.0147156715393066,0.8775319457054138,moderate
4,1,46.0,41.0,5.0,17,0.0736645385622978,3.5052201747894287,0.0001093256578315,1.0548099279403689,0.8241302967071533,moderate
4,2,46.0,41.0,5.0,18,0.0780083835124969,3.430297613143921,0.0001173508644569,1.073157787322998,0.8471325635910034,moderate
4,3,44.0,41.0,3.0,19,0.0517514273524284,3.870613813400269,7.337835995713249e-05,1.020853877067566,0.7091259956359863,excellent
5,0,48.0,41.0,7.0,20,0.0519891381263732,3.830821990966797,7.533994357800111e-05,1.0036128759384155,0.7158730030059814,moderate
5,1,48.0,41.0,7.0,21,0.0591023601591587,3.6746950149536137,8.856043132254854e-05,1.0009300708770752,0.772844672203064,moderate
5,2,46.0,41.0,5.0,22,0.0825403183698654,3.35512638092041,0.0001275679533137,1.059250831604004,0.8687065839767456,moderate
5,3,43.0,41.0,2.0,23,0.0502227172255516,3.833714246749878,7.435079896822572e-05,1.0055406093597412,0.717321515083313,excellent
6,0,48.0,41.0,7.0,24,0.0491396114230155,3.8812873363494873,7.053656736388803e-05,1.0079525709152222,0.6984933614730835,moderate
6,1,46.0,41.0,5.0,25,0.0617017894983291,3.7095465660095215,8.775074093136936e-05,1.071370005607605,0.7637333273887634,moderate
6,2,48.0,41.0,7.0,26,0.0746733993291854,3.4465885162353516,0.0001156544894911,1.002173662185669,0.8453941345214844,moderate
6,3,41.0,41.0,0.0,27,0.0380755513906478,4.148287773132324,5.246651562629267e-05,1.0321547985076904,0.6005585789680481,excellent
7,0,44.0,41.0,3.0,28,0.0671455785632133,3.543619394302368,0.0001039570997818,1.0015621185302734,0.8183811902999878,excellent
7,1,46.0,41.0,5.0,29,0.0707004368305206,3.4675590991973877,0.0001107030984712,1.022146701812744,0.8379660844802856,moderate
7,2,46.0,41.0,5.0,30,0.0752197131514549,3.4539694786071777,0.000114315043902,1.0529732704162598,0.8416610360145569,moderate
7,3,46.0,41.0,5.0,31,0.0798865407705307,3.336036205291748,0.0001285009784623,1.0109891891479492,0.8712960481643677,moderate
8,0,49.0,41.0,8.0,32,0.0578486435115337,3.696340560913086,8.614764374215156e-05,1.027843952178955,0.7687857151031494,moderate
8,1,46.0,41.0,5.0,33,0.0543440803885459,3.82318115234375,7.654014916624874e-05,1.0455693006515503,0.7225190997123718,moderate
8,2,46.0,41.0,5.0,34,0.0479641370475292,3.932968616485596,6.826770550105721e-05,1.0013288259506226,0.6829962134361267,moderate
8,3,48.0,41.0,7.0,35,0.0771815702319145,3.399580478668213,0.0001219427867908,1.000813603401184,0.8577252626419067,moderate
9,0,45.0,41.0,4.0,36,0.0494699999690055,3.918433427810669,6.90453452989459e-05,1.0305147171020508,0.6886776089668274,moderate
9,1,48.0,41.0,7.0,37,0.0396294444799423,4.083514213562012,5.574446549871936e-05,1.023915410041809,0.6154159903526306,moderate
9,2,44.0,41.0,3.0,38,0.0520434528589248,3.858906745910645,7.394212298095226e-05,1.0155495405197144,0.7104524374008179,excellent
9,3,43.0,41.0,2.0,39,0.0540257357060909,3.763960599899292,8.075359801296145e-05,1.0091992616653442,0.7451465129852295,excellent
10,0,46.0,41.0,5.0,40,0.0819552764296531,3.34800386428833,0.0001284208992728,1.0389788150787354,0.8685457110404968,moderate
10,1,46.0,41.0,5.0,41,0.0748597830533981,3.461313247680664,0.0001139978267019,1.058720350265503,0.8391633629798889,moderate
10,2,49.0,41.0,8.0,42,0.0644945949316024,3.5618391036987305,9.932024113368244e-05,1.0099331140518188,0.8165854215621948,moderate
10,3,46.0,41.0,5.0,43,0.0542672425508499,3.822098970413208,7.656350499019027e-05,1.0617729425430298,0.7227095365524292,moderate
11,0,46.0,41.0,5.0,44,0.0837641134858131,3.312987804412842,0.0001330910017713,1.0216435194015503,0.8744605779647827,moderate
11,1,43.0,41.0,2.0,45,0.050045408308506,3.844463348388672,7.321514567593113e-05,1.0200284719467163,0.7128304243087769,excellent
