batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration
0,0,342.0,41.0,59.0,0,0.020980792120099068,5.1433000564575195,1.7643749743001536e-05,1.0173454284667969,0.3495630621910095
0,1,184.0,41.0,143.0,1,0.025002628564834595,4.853557586669922,2.5538771296851337e-05,1.0084218978881836,0.4180607497692108
0,2,187.0,41.0,146.0,2,0.02528192102909088,4.734210968017578,2.8730342819471844e-05,1.0164779424667358,0.4368641972541809
0,3,184.0,41.0,143.0,3,0.013296298682689667,5.293476104736328,1.1059425560233649e-05,1.0172697305679321,0.23033037781715393
1,0,348.0,41.0,53.0,4,0.022283954545855522,5.14315128326416,1.865479862317443e-05,1.022418737411499,0.3520597815513611
1,1,348.0,41.0,53.0,5,0.04556069150567055,4.501967906951904,4.812882252736017e-05,1.0622644424438477,0.5635573267936707
1,2,192.0,41.0,151.0,6,0.015392778441309929,5.330019474029541,1.0882514288823586e-05,1.0628465414047241,0.26396211981773376
1,3,94.0,41.0,53.0,7,0.017779190093278885,5.2965087890625,1.1622953024925664e-05,1.0963659286499023,0.24593383073806763
2,0,187.0,41.0,146.0,8,0.01301957480609417,5.272296905517578,1.1174030987604056e-05,1.0055160522460938,0.20270246267318726
2,1,342.0,41.0,59.0,9,0.021445317193865776,5.088963985443115,1.879416777228471e-05,1.0367287397384644,0.3627896010875702
2,2,348.0,41.0,53.0,10,0.0408402681350708,4.45903205871582,4.632033596863039e-05,1.0600392818450928,0.5724369287490845
2,3,348.0,41.0,53.0,11,0.01536486390978098,5.274656295776367,1.1410255865484942e-05,1.0818991661071777,0.22909170389175415
3,0,348.0,41.0,53.0,12,0.05324128270149231,4.115553855895996,6.515212589874864e-05,1.0665439367294312,0.6563922166824341
3,1,348.0,41.0,53.0,13,0.026089657098054886,5.064692497253418,2.272567871841602e-05,1.0256271362304688,0.40328657627105713
3,2,348.0,41.0,53.0,14,0.01659703068435192,5.236974716186523,1.2669222996919416e-05,1.0079872608184814,0.27176064252853394
3,3,348.0,41.0,53.0,15,0.03709414601325989,4.5703959465026855,4.070481736562215e-05,1.080592393875122,0.5168895721435547
4,0,348.0,41.0,53.0,16,0.04915240406990051,4.244799613952637,6.029457290424034e-05,1.027427315711975,0.6221497058868408
4,1,348.0,41.0,53.0,17,0.04242375120520592,4.5062761306762695,4.628409806173295e-05,1.1498562097549438,0.5628712177276611
4,2,348.0,41.0,53.0,18,0.05311388894915581,4.392112731933594,5.5278214858844876e-05,1.2782334089279175,0.6209455728530884
4,3,348.0,41.0,53.0,19,0.0252327062189579,5.063148021697998,1.9670645997393876e-05,1.065994143486023,0.37003853917121887
5,0,183.0,41.0,142.0,20,0.01786254532635212,5.175173759460449,1.5257215636665933e-05,1.0113656520843506,0.30792880058288574
5,1,183.0,41.0,142.0,21,0.02433890663087368,4.821274757385254,2.5766605176613666e-05,1.0084298849105835,0.4089345932006836
5,2,348.0,41.0,53.0,22,0.043929796665906906,4.123368263244629,5.639786832034588e-05,1.07087242603302,0.601789116859436
5,3,348.0,41.0,53.0,23,0.030164523050189018,4.805046081542969,3.1826602935325354e-05,1.0316367149353027,0.4718438982963562
6,0,185.0,41.0,144.0,24,0.020853260532021523,4.960217475891113,2.1533518520300277e-05,1.012292742729187,0.3705616593360901
6,1,348.0,41.0,53.0,25,0.0231942031532526,5.1924967765808105,1.5404644727823325e-05,1.1077004671096802,0.325045645236969
6,2,348.0,41.0,53.0,26,0.048400361090898514,4.336115837097168,5.7017783547053114e-05,1.0910779237747192,0.6235432624816895
6,3,347.0,41.0,54.0,27,0.02375863678753376,5.04862642288208,2.133933776349295e-05,1.0143122673034668,0.38517385721206665
7,0,348.0,41.0,53.0,28,0.027653323486447334,4.993436813354492,2.2267784515861422e-05,1.0595014095306396,0.38864174485206604
7,1,348.0,41.0,53.0,29,0.020000271499156952,5.337380409240723,1.1559882295841817e-05,1.0855822563171387,0.28215545415878296
7,2,348.0,41.0,53.0,30,0.03492572158575058,4.721879959106445,3.724870111909695e-05,1.030498743057251,0.5082422494888306
7,3,348.0,41.0,53.0,31,0.047651100903749466,4.400548934936523,5.285935549181886e-05,1.1151883602142334,0.592849850654602
8,0,348.0,41.0,53.0,32,0.044997259974479675,4.408462047576904,4.961135346093215e-05,1.1394671201705933,0.5915195941925049
8,1,348.0,41.0,53.0,33,0.03579526022076607,4.691978454589844,3.572690548026003e-05,1.1291756629943848,0.5037189722061157
8,2,348.0,41.0,53.0,34,0.02116803079843521,5.230997085571289,1.4889191334077623e-05,1.0056084394454956,0.32604312896728516
8,3,348.0,41.0,53.0,35,0.03914729133248329,4.714113235473633,3.8938898796914145e-05,1.109297275543213,0.5291478633880615
9,0,348.0,41.0,53.0,36,0.02466374635696411,5.143210411071777,1.9307695765746757e-05,1.0510796308517456,0.37886467576026917
9,1,183.0,41.0,142.0,37,0.01750045083463192,5.1865949630737305,1.4980319065216463e-05,1.0198763608932495,0.30087918043136597
9,2,348.0,41.0,53.0,38,0.029780203476548195,4.9451775550842285,2.6390222046757117e-05,1.069870948791504,0.43975114822387695
9,3,348.0,41.0,53.0,39,0.023056980222463608,5.055922508239746,1.939189496624749e-05,1.045694351196289,0.3564508259296417
10,0,348.0,41.0,53.0,40,0.04464961215853691,4.540089130401611,4.8100773710757494e-05,1.0939589738845825,0.5756534337997437
10,1,348.0,41.0,53.0,41,0.02138662151992321,5.287487030029297,1.3293388292368036e-05,1.0662002563476562,0.3149119019508362
10,2,190.0,41.0,149.0,42,0.013716908171772957,5.35719633102417,9.405449418409262e-06,1.0185335874557495,0.23684102296829224
10,3,348.0,41.0,53.0,43,0.038031723350286484,4.6033172607421875,3.957850276492536e-05,1.1788616180419922,0.533244788646698
11,0,329.0,41.0,72.0,44,0.013186612166464329,5.427415370941162,8.655945748614613e-06,1.0216419696807861,0.2255547046661377
11,1,348.0,41.0,53.0,45,0.037841055542230606,4.517833709716797,4.312088276492432e-05,1.0433344841003418,0.5446271896362305
11,2,348.0,41.0,53.0,46,0.014902613125741482,5.406615257263184,8.361396794498432e-06,1.1065086126327515,0.22627873718738556
11,3,184.0,41.0,143.0,47,0.017760399729013443,5.172855854034424,1.4569922313967254e-05,1.0192677974700928,0.2977350652217865
12,0,342.0,41.0,59.0,48,0.013808747753500938,5.137636184692383,1.3494012819137424e-05,1.0074410438537598,0.22076672315597534
12,1,342.0,41.0,59.0,49,0.027461469173431396,4.9060869216918945,2.562972076702863e-05,1.0930129289627075,0.427828848361969
12,2,348.0,41.0,53.0,50,0.050233446061611176,4.212835311889648,6.308656884357333e-05,1.0214194059371948,0.6462345123291016
12,3,348.0,41.0,53.0,51,0.024108339101076126,5.147114276885986,1.6401671018684283e-05,1.0661731958389282,0.3218100666999817
13,0,94.0,41.0,53.0,52,0.01617845892906189,5.344182014465332,9.431079888599925e-06,1.0888638496398926,0.2268076092004776
13,1,348.0,41.0,53.0,53,0.046247392892837524,4.380844593048096,5.404189869295806e-05,1.0626534223556519,0.6173180937767029
13,2,348.0,41.0,53.0,54,0.02013522945344448,5.126168251037598,1.5718054783064872e-05,1.0134704113006592,0.3049183189868927
13,3,348.0,41.0,53.0,55,0.0542336069047451,4.200812339782715,6.373407086357474e-05,1.1416747570037842,0.659461498260498
14,0,348.0,41.0,53.0,56,0.03230487182736397,4.886275768280029,2.7670679628499784e-05,1.127427339553833,0.443112313747406
14,1,348.0,41.0,53.0,57,0.04595455899834633,4.468337059020996,4.966514461557381e-05,1.1003999710083008,0.5801193714141846
14,2,348.0,41.0,53.0,58,0.01565733179450035,5.278632640838623,1.15748016469297e-05,1.0405548810958862,0.24825112521648407
14,3,348.0,41.0,53.0,59,0.030475882813334465,4.906585693359375,2.837935244315304e-05,1.0636876821517944,0.4463641345500946
15,0,347.0,41.0,54.0,60,0.0382569320499897,4.293822765350342,4.7964174882508814e-05,1.0479973554611206,0.5513213872909546
15,1,346.0,41.0,55.0,61,0.019202126190066338,5.040031433105469,1.6541442164452747e-05,1.0052626132965088,0.29946383833885193
15,2,348.0,41.0,53.0,62,0.03020910732448101,4.945241928100586,2.801146183628589e-05,1.0923129320144653,0.44835326075553894
15,3,348.0,41.0,53.0,63,0.031566768884658813,4.855405330657959,2.7641441192827187e-05,1.0945367813110352,0.44353821873664856
16,0,343.0,41.0,58.0,64,0.014785440638661385,5.2368574142456055,1.2396931197145022e-05,1.0228935480117798,0.2286275029182434
16,1,348.0,41.0,53.0,65,0.03664952144026756,4.585788249969482,3.988212483818643e-05,1.1280457973480225,0.5255283713340759
16,2,348.0,41.0,53.0,66,0.023589782416820526,5.072621822357178,1.9907152818632312e-05,1.0390474796295166,0.36910808086395264
16,3,342.0,41.0,59.0,67,0.015030513517558575,5.304311752319336,1.089140096155461e-05,1.060117483139038,0.2389824241399765
