batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration
0,0,38.0,41.0,3.0,0,0.04732134938240051,3.9112768173217773,6.79965378367342e-05,1.0236377716064453,0.690473198890686
0,1,41.0,41.0,0.0,1,0.05753161758184433,3.6216583251953125,9.348901949124411e-05,1.0105130672454834,0.7993908524513245
0,2,41.0,41.0,0.0,2,0.06292904913425446,3.581043243408203,9.843963198363781e-05,1.0209975242614746,0.8085790872573853
0,3,44.0,41.0,3.0,3,0.05491344630718231,3.7901687622070312,7.995571650099009e-05,1.0247502326965332,0.7380969524383545
1,0,45.0,41.0,4.0,4,0.04640121012926102,3.8934545516967773,6.819114059908316e-05,1.015397548675537,0.692284345626831
1,1,41.0,41.0,0.0,5,0.06913333386182785,3.4117982387542725,0.00011640364391496405,1.0015146732330322,0.8641034364700317
1,2,46.0,41.0,5.0,6,0.026627352461218834,4.544589996337891,3.3429456379963085e-05,1.0036396980285645,0.46108829975128174
1,3,41.0,41.0,0.0,7,0.06745937466621399,3.458982467651367,0.00011162842565681785,1.010063648223877,0.8485677242279053
2,0,42.0,41.0,1.0,8,0.041509926319122314,4.059736251831055,5.8898422139463946e-05,1.0119091272354126,0.6405156850814819
2,1,44.0,41.0,3.0,9,0.06775238364934921,3.5399720668792725,0.00010400378232588992,1.0172450542449951,0.820891261100769
2,2,43.0,41.0,2.0,10,0.05372996628284454,3.7795233726501465,7.974509207997471e-05,1.0068364143371582,0.7406253218650818
2,3,41.0,41.0,0.0,11,0.055102910846471786,3.714528799057007,8.502825949108228e-05,1.0045287609100342,0.7605136632919312
3,0,43.0,41.0,2.0,12,0.07344809174537659,3.379373788833618,0.00012117587903048843,1.0003044605255127,0.8693785667419434
3,1,38.0,41.0,3.0,13,0.049759358167648315,3.829313278198242,7.433075370499864e-05,1.0097800493240356,0.7180718183517456
3,2,44.0,41.0,3.0,14,0.04699870944023132,3.9800360202789307,6.46135158604011e-05,1.0448817014694214,0.668179988861084
3,3,44.0,41.0,3.0,15,0.07935357093811035,3.3409667015075684,0.0001264617167180404,1.038112998008728,0.8745323419570923
4,0,44.0,41.0,3.0,16,0.08546411991119385,3.321120023727417,0.00013179457164369524,1.088301181793213,0.8806202411651611
4,1,44.0,41.0,3.0,17,0.0696602389216423,3.5130538940429688,0.00010743718303274363,1.027708649635315,0.8285973072052002
4,2,41.0,41.0,0.0,18,0.06497125327587128,3.494323968887329,0.00010713395749917254,1.0006113052368164,0.8386531472206116
4,3,41.0,41.0,0.0,19,0.04747319221496582,3.872122049331665,7.186405127868056e-05,1.0151875019073486,0.709709644317627
5,0,44.0,41.0,3.0,20,0.0475933663547039,3.9139809608459473,6.821780698373914e-05,1.0123724937438965,0.6884875297546387
5,1,43.0,41.0,2.0,21,0.05846281722187996,3.6545310020446777,9.037324343807995e-05,1.0066879987716675,0.7824329733848572
5,2,43.0,41.0,2.0,22,0.0702487975358963,3.411872386932373,0.00011694475688273087,1.0067663192749023,0.8597975373268127
5,3,38.0,41.0,3.0,23,0.049993548542261124,3.822620391845703,7.508223643526435e-05,1.0007466077804565,0.7195512652397156
6,0,42.0,41.0,1.0,24,0.04857702925801277,3.8689687252044678,7.202867709565908e-05,1.0061404705047607,0.7081896066665649
6,1,43.0,41.0,2.0,25,0.054973963648080826,3.7479281425476074,8.259099558927119e-05,1.0036625862121582,0.7514071464538574
6,2,44.0,41.0,3.0,26,0.0755314901471138,3.4369635581970215,0.00011642616300377995,1.066193699836731,0.8507391214370728
6,3,38.0,41.0,3.0,27,0.03505995497107506,4.243337631225586,4.663750951294787e-05,1.0167580842971802,0.5637483596801758
7,0,40.0,41.0,1.0,28,0.06060241162776947,3.601390838623047,9.609713742975146e-05,1.0152992010116577,0.8030712604522705
7,1,43.0,41.0,2.0,29,0.06749305129051208,3.480208158493042,0.0001091993908630684,1.012955665588379,0.8378268480300903
7,2,43.0,41.0,2.0,30,0.06854122132062912,3.486140727996826,0.0001087359050870873,1.0149391889572144,0.837956964969635
7,3,43.0,41.0,2.0,31,0.0747317522764206,3.342782974243164,0.00012495402188505977,1.0150401592254639,0.8780746459960938
8,0,44.0,41.0,3.0,32,0.0664907693862915,3.5833706855773926,0.0001006056772894226,1.013518214225769,0.806577205657959
8,1,43.0,41.0,2.0,33,0.0518634058535099,3.8073182106018066,7.758806168567389e-05,1.0063133239746094,0.7314698696136475
8,2,43.0,41.0,2.0,34,0.04604683071374893,3.947676181793213,6.599946937058121e-05,1.007630467414856,0.6777158975601196
8,3,43.0,41.0,2.0,35,0.07289056479930878,3.4517292976379395,0.00011385585821699351,1.0126705169677734,0.8474921584129333
9,0,43.0,41.0,2.0,36,0.048861343413591385,3.890777826309204,7.052579894661903e-05,1.0056374073028564,0.6987184286117554
9,1,41.0,41.0,0.0,37,0.04110490903258324,4.06922721862793,5.70311640331056e-05,1.041748285293579,0.6267484426498413
9,2,41.0,41.0,0.0,38,0.04620274156332016,3.89794921875,6.920626037754118e-05,1.0021084547042847,0.6948206424713135
9,3,41.0,41.0,0.0,39,0.054771896451711655,3.741671085357666,8.254733256762847e-05,1.0432881116867065,0.7529933452606201
10,0,43.0,41.0,2.0,40,0.07425937056541443,3.393883228302002,0.00011998567060800269,1.0276049375534058,0.8644644618034363
10,1,41.0,41.0,0.0,41,0.06506702303886414,3.50014328956604,0.00010634073260007426,1.029555082321167,0.8367907404899597
10,2,43.0,41.0,2.0,42,0.06796426326036453,3.5280492305755615,0.00010465928789926693,1.0271292924880981,0.8230991363525391
10,3,41.0,41.0,0.0,43,0.04776406288146973,3.8446240425109863,7.305203325813636e-05,1.0071485042572021,0.7143955826759338
11,0,44.0,41.0,3.0,44,0.07840132713317871,3.369819402694702,0.00012303970288485289,1.039538860321045,0.8668180108070374
11,1,40.0,41.0,1.0,45,0.04860994592308998,3.8605763912200928,7.160023233154789e-05,1.0406428575515747,0.707922101020813
11,2,41.0,41.0,0.0,46,0.055966008454561234,3.6791117191314697,8.826686098473147e-05,1.0001055002212524,0.7775230407714844
11,3,43.0,41.0,2.0,47,0.06066829338669777,3.667412519454956,9.106864308705553e-05,1.0123968124389648,0.7812012434005737
12,0,42.0,41.0,1.0,48,0.0664023607969284,3.4858646392822266,0.00010846619989024475,1.007680892944336,0.840679407119751
12,1,44.0,41.0,3.0,49,0.07991418987512589,3.3807458877563477,0.00012467567285057157,1.0389586687088013,0.8639770746231079
12,2,43.0,41.0,2.0,50,0.07064492255449295,3.4824061393737793,0.00011024792911484838,1.0082703828811646,0.8391314148902893
12,3,44.0,41.0,3.0,51,0.07681924849748611,3.413830280303955,0.00011829700815724209,1.0574218034744263,0.8568774461746216
13,0,41.0,41.0,0.0,52,0.061659593135118484,3.569443702697754,9.893012611428276e-05,1.0104806423187256,0.8141213655471802
13,1,44.0,41.0,3.0,53,0.08726177364587784,3.2874231338500977,0.00013600068632513285,1.1057121753692627,0.8891623020172119
13,2,43.0,41.0,2.0,54,0.05275118350982666,3.7934343814849854,7.86202508606948e-05,1.0045663118362427,0.7362427115440369
13,3,43.0,41.0,2.0,55,0.07222234457731247,3.467144012451172,0.00011205661576241255,1.0312336683273315,0.8416694402694702
14,0,43.0,41.0,2.0,56,0.06253550946712494,3.607393264770508,9.638663323130459e-05,1.0043509006500244,0.800494909286499
14,1,42.0,41.0,1.0,57,0.06663449108600616,3.503448009490967,0.00010599964298307896,1.0241202116012573,0.8344265222549438
14,2,43.0,41.0,2.0,58,0.04874125123023987,3.8826026916503906,7.07321087247692e-05,1.0321171283721924,0.7028424739837646
14,3,42.0,41.0,1.0,59,0.0708879604935646,3.491370677947998,0.00010936157923424616,1.0414037704467773,0.8302657604217529
15,0,41.0,41.0,0.0,60,0.06478284299373627,3.5034332275390625,0.00010574862244538963,1.0153743028640747,0.8360340595245361
15,1,43.0,41.0,2.0,61,0.05431288108229637,3.7745838165283203,8.05432500783354e-05,1.0054696798324585,0.7435598969459534
15,2,43.0,41.0,2.0,62,0.07007855921983719,3.462224006652832,0.00011174796236446127,1.0127419233322144,0.8454849720001221
