batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration
0,0,39.0,41.0,2.0,0,0.04777376353740692,3.867133140563965,7.148901931941509e-05,1.0001111030578613,0.7092105150222778
0,1,43.0,41.0,2.0,1,0.06237095594406128,3.6000757217407227,9.670391591498628e-05,1.006646990776062,0.804180383682251
0,2,41.0,41.0,0.0,2,0.06440462172031403,3.5131707191467285,0.00010476094030309469,1.0093436241149902,0.8322705030441284
0,3,44.0,41.0,3.0,3,0.056829389184713364,3.7699546813964844,8.200594311347231e-05,1.0441458225250244,0.745851993560791
1,0,45.0,41.0,4.0,4,0.04835495352745056,3.861577033996582,7.102531526470557e-05,1.0226798057556152,0.7050358057022095
1,1,43.0,41.0,2.0,5,0.07717806100845337,3.376296043395996,0.00012241331569384784,1.014407992362976,0.8703622817993164
1,2,43.0,41.0,2.0,6,0.032486822456121445,4.297791481018066,4.3709333112929016e-05,1.0023038387298584,0.5403562784194946
1,3,44.0,41.0,3.0,7,0.07824007421731949,3.4236085414886475,0.00011799205094575882,1.1060292720794678,0.8541572093963623
2,0,42.0,41.0,1.0,8,0.042545150965452194,4.016294956207275,6.149944965727627e-05,1.0034488439559937,0.655704915523529
2,1,44.0,41.0,3.0,9,0.06951110810041428,3.5255517959594727,0.00010595259664114565,1.0375728607177734,0.8258878588676453
2,2,44.0,41.0,3.0,10,0.056941404938697815,3.7554454803466797,8.249588427133858e-05,1.0490151643753052,0.7491101026535034
2,3,43.0,41.0,2.0,11,0.05706946179270744,3.6834654808044434,8.816767513053492e-05,1.0137920379638672,0.7744308114051819
3,0,44.0,41.0,3.0,12,0.08087965846061707,3.3417282104492188,0.0001268611231353134,1.0660556554794312,0.8768041133880615
3,1,43.0,41.0,2.0,13,0.05375978350639343,3.7515408992767334,8.160858851624653e-05,1.011357307434082,0.7487043142318726
3,2,44.0,41.0,3.0,14,0.04830383509397507,3.952578544616699,6.672018935205415e-05,1.0325803756713867,0.6789928078651428
3,3,44.0,41.0,3.0,15,0.08793680369853973,3.278482437133789,0.00013782175665255636,1.0664968490600586,0.8897405862808228
4,0,44.0,41.0,3.0,16,0.08445601910352707,3.3194823265075684,0.0001322432653978467,1.053971767425537,0.8796311616897583
4,1,44.0,41.0,3.0,17,0.07190514355897903,3.4978275299072266,0.00010948368435492739,1.0633009672164917,0.8335622549057007
4,2,43.0,41.0,2.0,18,0.07287655025720596,3.4536566734313965,0.00011344727681716904,1.022964358329773,0.8476639986038208
4,3,42.0,41.0,1.0,19,0.04858913645148277,3.854727268218994,7.325453771045431e-05,1.0053865909576416,0.7154948711395264
5,0,44.0,41.0,3.0,20,0.05273399129509926,3.823225975036621,7.616235961904749e-05,1.0153915882110596,0.7213049530982971
5,1,44.0,41.0,3.0,21,0.06283777207136154,3.6270089149475098,9.367559687234461e-05,1.0425552129745483,0.7916181087493896
5,2,43.0,41.0,2.0,22,0.07184747606515884,3.4013609886169434,0.00011822730448329821,1.0235928297042847,0.8629040718078613
5,3,41.0,41.0,0.0,23,0.050530560314655304,3.7970950603485107,7.715298852417618e-05,1.0227738618850708,0.733742356300354
6,0,44.0,41.0,3.0,24,0.05193304643034935,3.8497023582458496,7.418652239721268e-05,1.034661054611206,0.7148102521896362
6,1,44.0,41.0,3.0,25,0.0581723153591156,3.72766375541687,8.482316479785368e-05,1.0544720888137817,0.7584578394889832
6,2,44.0,41.0,3.0,26,0.07614350318908691,3.43045711517334,0.00011787778203142807,1.024269700050354,0.8507409691810608
6,3,38.0,41.0,3.0,27,0.03806688264012337,4.143951416015625,5.2142506319796667e-05,1.0145448446273804,0.6005958318710327
7,0,42.0,41.0,1.0,28,0.06361278146505356,3.5364391803741455,0.0001026960599119775,1.0015188455581665,0.8252545595169067
7,1,44.0,41.0,3.0,29,0.0767156109213829,3.404439926147461,0.00011858544166898355,1.0759243965148926,0.8607211112976074
7,2,43.0,41.0,2.0,30,0.0687393844127655,3.4826481342315674,0.00010902956273639575,1.0070161819458008,0.8396530747413635
7,3,43.0,41.0,2.0,31,0.07938144356012344,3.3331215381622314,0.0001272028312087059,1.0255560874938965,0.8817108869552612
8,0,44.0,41.0,3.0,32,0.06797149777412415,3.5745551586151123,0.0001017961694742553,1.0276548862457275,0.8092038631439209
8,1,43.0,41.0,2.0,33,0.05385825037956238,3.8010687828063965,7.838683814043179e-05,1.022533893585205,0.7345495223999023
8,2,41.0,41.0,0.0,34,0.04505474492907524,3.9390361309051514,6.640728679485619e-05,1.0186647176742554,0.6818378567695618
8,3,44.0,41.0,3.0,35,0.07873623073101044,3.3797435760498047,0.00012481572048272938,1.0020771026611328,0.8625715970993042
9,0,44.0,41.0,3.0,36,0.051016319543123245,3.8781399726867676,7.192789780674502e-05,1.0346523523330688,0.7040358781814575
9,1,39.0,41.0,2.0,37,0.04203425720334053,4.045914649963379,5.8473353419685736e-05,1.031475305557251,0.639551043510437
9,2,43.0,41.0,2.0,38,0.04891817644238472,3.8722927570343018,7.143707625800744e-05,1.0083869695663452,0.7050231099128723
9,3,41.0,41.0,0.0,39,0.055222366005182266,3.7317559719085693,8.338844054378569e-05,1.0435291528701782,0.7567188739776611
10,0,44.0,41.0,3.0,40,0.08215396851301193,3.3448331356048584,0.00012814236106351018,1.0816118717193604,0.8755654096603394
10,1,44.0,41.0,3.0,41,0.0741952434182167,3.454838752746582,0.00011338245531078428,1.048425316810608,0.8451006412506104
10,2,44.0,41.0,3.0,42,0.07623336464166641,3.4427337646484375,0.00011658887524390593,1.0329813957214355,0.8458616137504578
10,3,44.0,41.0,3.0,43,0.05441029369831085,3.792642116546631,7.855625881347805e-05,1.038413405418396,0.7346447110176086
11,0,44.0,41.0,3.0,44,0.08627422153949738,3.3133792877197266,0.00013283861335366964,1.088871955871582,0.8820969462394714
11,1,41.0,41.0,0.0,45,0.051759734749794006,3.7863450050354004,7.803527842042968e-05,1.0439655780792236,0.7346659898757935
11,2,44.0,41.0,3.0,46,0.06165881082415581,3.6428351402282715,9.309295273851603e-05,1.0197285413742065,0.7880672216415405
11,3,44.0,41.0,3.0,47,0.061836834996938705,3.6522703170776367,9.242858504876494e-05,1.033582329750061,0.7854205369949341
12,0,44.0,41.0,3.0,48,0.08129817247390747,3.3817808628082275,0.00012325386342126876,1.1087932586669922,0.865805983543396
12,1,44.0,41.0,3.0,49,0.08055835217237473,3.3690261840820312,0.00012649715063162148,1.0236138105392456,0.8656952977180481
12,2,44.0,41.0,3.0,50,0.07565175741910934,3.445814371109009,0.0001157532460638322,1.0513802766799927,0.8472548723220825
12,3,44.0,41.0,3.0,51,0.07839132100343704,3.3912034034729004,0.00012173022696515545,1.0641473531723022,0.8628503084182739
13,0,44.0,41.0,3.0,52,0.07084856927394867,3.475964069366455,0.00011092043132521212,1.0062226057052612,0.8386417031288147
13,1,46.0,41.0,5.0,53,0.09425266832113266,3.2101988792419434,0.00015003357839304954,1.0747096538543701,0.9003633260726929
13,2,44.0,41.0,3.0,54,0.055340759456157684,3.7705078125,8.087742753559723e-05,1.0236247777938843,0.7435373067855835
13,3,44.0,41.0,3.0,55,0.07906699925661087,3.3986501693725586,0.00012248271377757192,1.0363690853118896,0.8562687039375305
14,0,45.0,41.0,4.0,56,0.06972703337669373,3.5570905208587646,0.00010319610737496987,1.0569498538970947,0.8118762969970703
14,1,44.0,41.0,3.0,57,0.07444386929273605,3.422694444656372,0.00011801567598013207,1.0093188285827637,0.8538477420806885
14,2,44.0,41.0,3.0,58,0.052494388073682785,3.836277484893799,7.554125477327034e-05,1.0144562721252441,0.7179256081581116
14,3,44.0,41.0,3.0,59,0.07582523673772812,3.4317002296447754,0.00011711288243532181,1.0302447080612183,0.8508310317993164
15,0,44.0,41.0,3.0,60,0.07580862939357758,3.4206066131591797,0.00011742873175535351,1.0534571409225464,0.8555895090103149
15,1,46.0,41.0,5.0,61,0.05808801203966141,3.749375820159912,8.361633081221953e-05,1.0449645519256592,0.748482882976532
15,2,44.0,41.0,3.0,62,0.07814956456422806,3.402678966522217,0.00012086660717613995,1.0720691680908203,0.8599317073822021
15,3,44.0,41.0,3.0,63,0.058409929275512695,3.7118358612060547,8.609172073192894e-05,1.0275298357009888,0.7627424001693726
16,0,43.0,41.0,2.0,64,0.07722041755914688,3.390018939971924,0.00012095572310499847,1.052191138267517,0.8652548789978027
16,1,44.0,41.0,3.0,65,0.06076790764927864,3.683988332748413,8.954075019573793e-05,1.0508776903152466,0.7743152379989624
16,2,44.0,41.0,3.0,66,0.058671820908784866,3.732292652130127,8.502848504576832e-05,1.0500036478042603,0.7577133774757385
16,3,43.0,41.0,2.0,67,0.04428768530488014,3.963555335998535,6.428309279726818e-05,1.0124887228012085,0.6692874431610107
17,0,43.0,41.0,2.0,68,0.04335847869515419,4.001797676086426,6.223718810360879e-05,1.0040565729141235,0.6574094891548157
17,1,46.0,41.0,5.0,69,0.0800723284482956,3.3904736042022705,0.0001235520903719589,1.0500202178955078,0.8588799238204956
17,2,44.0,41.0,3.0,70,0.07022576034069061,3.5236737728118896,0.0001068559504346922,1.0105723142623901,0.8217008113861084
17,3,182.0,180.0,2.0,71,0.08408891409635544,3.431118965148926,0.00012219962081871927,1.0577219724655151,0.8465746641159058
18,0,181.0,180.0,1.0,72,0.05671839416027069,3.7516252994537354,8.515491936122999e-05,1.0168763399124146,0.7513877153396606
18,1,182.0,180.0,2.0,73,0.04410645738244057,4.06317663192749,5.8670233556767926e-05,1.0323413610458374,0.6364817023277283
18,2,181.0,180.0,1.0,74,0.07773672044277191,3.3899693489074707,0.00012392291682772338,1.029616117477417,0.8610216379165649
18,3,181.0,180.0,1.0,75,0.07035623490810394,3.569744825363159,0.00010361038584960625,1.0339479446411133,0.8095043897628784
19,0,181.0,180.0,1.0,76,0.05630030110478401,3.770789623260498,8.318213804159313e-05,1.023766279220581,0.7465238571166992
19,1,181.0,180.0,1.0,77,0.07914703339338303,3.3744773864746094,0.000126332844956778,1.022002935409546,0.8659749031066895
19,2,183.0,180.0,3.0,78,0.060389675199985504,3.803293228149414,8.088583126664162e-05,1.0614144802093506,0.7302277088165283
